Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type,Road Distance (KM),Route,Trip Duration (Hours),Arrival Status,Delay Hours,Route Category,Avg Speed (KM/H),Consecutive_Driving_Days,Fatigue Risk,KM_Since_Last_Service,Needs_Service_Soon,Month,Year
756d7995-4317-4297-8e09-b46258a303b8,2020-12-09,2020-12-09 07:00:00.000000,2020-12-14 00:45:57.771625,2020-12-13 20:29:34.797153,2020-12-13 23:22:27.554772,"Montreal, QC",45.501689,-73.567256,,,,"Los Angeles, CA",34.0522,-118.2437,4624.78,Regular,Agriculture,Compost,9028.0,Container Truck,NGQ-9118,Consistent,,GreenEarth Supply,"Johnson, Collier and Powers",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2020-12-14 08:00:00,2020-12-14 18:00:00,112.37,,Regular,4594.12,F25DVG -> 9Q5CTR,109.49299920916667,On Time,-4.273048464444444,Long (>3500km),42.24,8,High,26989.22,False,December,2020
6931deb9-10b7-44be-add2-a531dc1d581b,2021-03-22,2021-03-23 18:00:00.000000,2021-03-26 14:31:18.412870,2021-03-26 13:57:39.804749,2021-03-26 16:53:06.396204,Leon,21.122997,-101.686852,,,,"Los Angeles, CA",34.0522,-118.2437,2805.94,Special Handling,Metals,Iron Rods,4674.0,Flatbed,SMN-1824,Consistent,,SteelWorx Ltd,Miller and Sons,Metals,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2021-03-26 08:00:00,2021-03-26 18:00:00,70.89,,Regular,2739.97,9EZ8NJ -> 9Q5CTR,67.96105687472222,On Time,-0.5607244780555556,Medium (1500-3500km),41.29,5,Medium,29525.309999999998,False,March,2021
8a1f1106-1f84-4a66-9810-0dc3daefe41c,2021-04-20,2021-04-21 19:00:00.000000,2021-04-23 17:17:08.010393,2021-04-23 20:40:06.050974,2021-04-23 22:14:18.565401,Mexico City,19.432608,-99.133209,,,,"Fort Worth, TX",32.7555,-97.3308,1879.04,Regular,Mixed,Mixed Goods,4327.0,Tanker,GWL-2704,Consistent,,TransEdge,Martinez LLC,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2021-04-23 08:00:00,2021-04-23 18:00:00,51.24,,Regular,1789.9,9G3W81 -> 9VFF34,49.668347492777784,Delay,3.3827890502777778,Medium (1500-3500km),37.83,6,Medium,13187.170000000013,False,April,2021
83717bba-188e-491d-89b8-9855e556be4f,2021-07-01,2021-07-02 08:00:00.000000,2021-07-05 19:35:02.174203,2021-07-05 22:55:41.241317,2021-07-06 02:15:13.305607,"Montreal, QC",45.501689,-73.567256,,,,"Dallas, TX",32.7767,-96.797,2891.36,Regular,Perishables,Frozen Fish,2516.0,Reefer Truck,ZGP-1065,Consistent,,CoolFreight,"Thomas, Nelson and Flores",Perishables,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2021-07-05 08:00:00,2021-07-05 18:00:00,90.25,,Regular,2785.6,F25DVG -> 9VG4MQ,86.92812258805556,Delay,3.3441853094444443,Medium (1500-3500km),33.26,8,High,5886.649999999994,False,July,2021
a8640aa0-69e8-4475-9ee1-f0717cea5c08,2021-07-04,2021-07-05 10:00:00.000000,2021-07-08 04:10:51.733201,2021-07-08 10:13:59.717753,2021-07-08 14:06:22.043752,"Calgary, AB",51.044733,-114.071883,,,,"Los Angeles, CA",34.0522,-118.2437,2564.97,Special Handling,Perishables,Frozen Meat,7392.0,Reefer Truck,BCB-1819,Consistent,,ArcticShip,Garcia-Dalton,Perishables,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-07-08 08:00:00,2021-07-08 18:00:00,76.11,,Regular,2527.23,C3NFKH -> 9Q5CTR,72.23325493138888,Delay,6.0522179311111115,Medium (1500-3500km),35.51,8,High,28017.339999999997,False,July,2021
3df6819e-a718-475e-beb4-f80563e85e8a,2021-07-01,2021-07-06 13:17:32.959812,2021-07-07 11:39:42.711583,2021-07-07 12:52:52.111777,2021-07-07 15:07:37.935378,"Dallas, TX",32.7767,-96.797,,,,Cancun,21.161908,-86.851528,3190.18,Special Handling,Agriculture,Compost,5739.0,Reefer Truck,ZGP-1065,Consistent,,GreenEarth Supply,Jacobs-Herrera,Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-07-07 08:00:00,2021-07-07 18:00:00,25.83,,Continuation,3044.01,9VG4MQ -> D5F0RS,23.588653323611112,On Time,1.2192778316666666,Medium (1500-3500km),135.24,8,High,9076.829999999987,False,July,2021
51ff750b-ebfd-4314-bf06-e00bfe726e15,2021-07-04,2021-07-08 22:03:10.979390,2021-07-10 17:28:44.751896,2021-07-10 14:07:17.428268,2021-07-10 16:23:37.151174,"Los Angeles, CA",34.0522,-118.2437,,,,"Jacksonville, FL",30.3322,-81.6557,3911.31,Express,Fuel,Diesel,6123.0,Reefer Truck,BCB-1819,Consistent,,FuelLogix,"Rodriguez, Page and Wood",Fuel,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-07-10 08:00:00,2021-07-10 18:00:00,42.34,,Continuation,3890.69,9Q5CTR -> DJMUTC,40.068458021666665,On Time,-3.3575898966666666,Long (>3500km),97.62,8,High,31928.649999999994,False,July,2021
f523efe9-b258-48e2-9ba7-5f258cec65c8,2021-08-01,2021-08-01 07:00:00.000000,2021-08-06 17:30:49.449865,2021-08-06 21:28:53.875825,2021-08-07 01:49:14.205656,"San Jose, CA",37.3382,-121.8863,,,,"Philadelphia, PA",39.9526,-75.1652,4799.66,Priority,Hazardous,Mislabeled Goods,1844.0,Reefer Truck,DJS-8240,Consistent,Driver Issue,SafeChem,Martinez Ltd,Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-08-06 08:00:00,2021-08-06 18:00:00,138.82,Wrong package shipped,Regular,4684.44,9Q9K6M -> DR4E39,134.4816321736111,Delay,3.9678961,Long (>3500km),35.69,9,High,11073.330000000016,False,August,2021
77bd14e5-279e-484e-8970-b70ed265f181,2021-09-06,2021-09-07 03:00:00.000000,2021-09-09 23:11:35.079780,2021-09-10 03:53:19.309904,2021-09-10 06:06:57.203363,"Indianapolis, IN",39.7684,-86.1581,,,,"Los Angeles, CA",34.0522,-118.2437,3352.17,Priority,Mixed,Boxes,6989.0,Flatbed,MMJ-8148,Consistent,,TransEdge,Mckinney-Higgins,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2021-09-09 08:00:00,2021-09-09 18:00:00,75.12,,Regular,3322.9,DP4DPR -> 9Q5CTR,72.88869719555557,Delay,4.695619478888889,Medium (1500-3500km),45.99,5,Medium,19105.73000000001,False,September,2021
8d54dcde-3f01-4d13-97ca-eb434681ee04,2021-10-27,2021-10-27 20:00:00.000000,2021-11-01 21:07:32.180974,2021-11-01 20:49:11.007088,2021-11-01 23:08:12.991723,"Jacksonville, FL",30.3322,-81.6557,,,,"Vancouver, BC",49.282729,-123.120738,5192.63,Priority,Fuel,Gasoline,2332.0,Flatbed,IQV-4238,Consistent,,FuelLogix,Johnson-Hill,Fuel,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-11-01 08:00:00,2021-11-01 18:00:00,123.14,,Regular,5027.27,DJMUTC -> C2B2Q7,120.81972419111112,On Time,-0.305881635,Long (>3500km),42.98,7,High,19356.29999999999,False,October,2021
c10401bb-36b0-4290-b74c-cb057e0e762e,2021-10-27,2021-11-02 04:10:05.847166,2021-11-03 17:19:36.433694,2021-11-03 18:27:23.463339,2021-11-03 20:26:29.526720,"Vancouver, BC",49.282729,-123.120738,,,,"Dallas, TX",32.7767,-96.797,3661.46,Special Handling,Agriculture,Fertilizer,4214.0,Flatbed,IQV-4238,Consistent,,GreenEarth Supply,Sanders-Forbes,Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2021-11-03 08:00:00,2021-11-03 18:00:00,40.27,,Continuation,3558.53,C2B2Q7 -> 9VG4MQ,38.28822671472222,On Time,1.1297304569444444,Long (>3500km),95.63,7,High,23017.76000000001,False,October,2021
bf242c25-d44c-492c-95b7-d29951bfd3e0,2022-01-05,2022-01-06 08:00:00.000000,2022-01-08 09:46:04.978737,2022-01-08 05:22:41.183167,2022-01-08 10:07:55.514425,"Indianapolis, IN",39.7684,-86.1581,,,,"Austin, TX",30.2672,-97.7431,1830.23,Special Handling,Medical,Gloves,949.0,Tanker,NFA-3990,Consistent,,MediCargo,Sloan Inc,Medical,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2022-01-08 08:00:00,2022-01-08 18:00:00,50.13,,Regular,1745.27,DP4DPR -> 9V6KPV,45.37810643527778,On Time,-4.3899432138888885,Medium (1500-3500km),40.33,3,Low,19139.329999999987,False,January,2022
d92950f2-15cb-47fc-b667-068f0f3bda19,2022-01-12,2022-01-17 03:18:17.789111,2022-01-18 19:33:56.669439,2022-01-18 19:16:35.107258,2022-01-18 21:56:44.675995,Mexico City,19.432608,-99.133209,,,,"Washington, DC",38.9072,-77.0369,3800.93,Special Handling,Mixed,Boxes,2335.0,Reefer Truck,VEG-0310,Consistent,,TransEdge,Gallagher-Johnson,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-01-18 08:00:00,2022-01-18 18:00:00,42.64,,Continuation,3741.38,9G3W81 -> DQCJQF,39.97147726305556,On Time,-0.28932282805555554,Long (>3500km),95.09,5,High,31501.79999999999,False,January,2022
0fd1066d-dc4e-4ce7-8201-c9d704935be8,2022-03-07,2022-03-15 03:29:53.994237,2022-03-16 13:25:22.586483,2022-03-16 10:31:28.575424,2022-03-16 13:03:56.953719,"Indianapolis, IN",39.7684,-86.1581,,,,Guadalajara,20.659698,-103.349609,3225.38,Regular,Agriculture,Fertilizer,2900.0,Container Truck,AMU-5288,Consistent,,GreenEarth Supply,"Jones, King and Tapia",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-03-16 08:00:00,2022-03-16 18:00:00,33.57,,Continuation,3116.79,DP4DPR -> 9EWT80,31.026272551944444,On Time,-2.898336405277778,Medium (1500-3500km),103.96,9,High,27304.20000000001,False,March,2022
615cea69-1b3f-4bca-9243-d7e20b76bbc7,2022-04-16,2022-04-16 14:00:00.000000,2022-04-17 17:16:19.066850,2022-04-17 14:37:35.273107,2022-04-17 16:12:13.600980,"Indianapolis, IN",39.7684,-86.1581,,,,"Philadelphia, PA",39.9526,-75.1652,1079.37,Regular,Agriculture,Compost,8927.0,Flatbed,SMN-1824,Consistent,,GreenEarth Supply,"Ayers, Jacobson and Wright",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2022-04-17 08:00:00,2022-04-17 18:00:00,26.2,,Regular,1037.76,DP4DPR -> DR4E39,24.626464751944443,On Time,-2.6454982619444447,Short (<1500km),43.83,7,High,1404.7399999999907,False,April,2022
71a7eef9-b5e3-45fb-baab-0cf11cb2139e,2022-04-16,2022-04-17 21:46:13.424814,2022-04-20 12:05:40.248319,2022-04-20 13:15:19.619763,2022-04-20 16:31:00.532594,"Philadelphia, PA",39.9526,-75.1652,,,,"San Diego, CA",32.7157,-117.1611,4454.48,Regular,Perishables,Ice Cream,3375.0,Flatbed,SMN-1824,Consistent,,CoolFreight,Jackson-Wong,Perishables,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2022-04-20 08:00:00,2022-04-20 18:00:00,66.75,,Continuation,4403.86,DR4E39 -> 9MUDJG,63.4850541525,On Time,1.1609365122222224,Long (>3500km),70.17,7,High,5859.220000000001,False,April,2022
030c20d4-9131-4e52-8a8c-cce00cbc1f45,2022-04-21,2022-04-21 10:00:00.000000,2022-04-22 21:39:58.322283,2022-04-23 01:04:57.610568,2022-04-23 03:59:29.378516,"Fort Worth, TX",32.7555,-97.3308,,,,Leon,21.122997,-101.686852,1644.4,Regular,Medical,Gloves,2776.0,Tanker,VID-3166,Consistent,,MediCargo,Mendoza and Sons,Medical,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2022-04-22 08:00:00,2022-04-22 18:00:00,41.99,,Regular,1582.27,9VFF34 -> 9EZ8NJ,39.082669602222225,Delay,3.4164689680555558,Medium (1500-3500km),42.07,7,High,13830.369999999995,False,April,2022
af5e4fa9-76a3-410c-be7b-22411a3ef799,2022-06-20,2022-06-21 20:00:00.000000,2022-06-23 17:33:52.119024,2022-06-23 13:21:52.158252,2022-06-23 18:46:30.744844,"Houston, TX",29.7604,-95.3698,"Fort Worth, TX",32.7555,-97.3308,Leon,21.122997,-101.686852,2013.31,Regular,Hazardous,Industrial Solvent,5215.0,Tanker,SSJ-4656,Consistent,,HydroTrans,Harrington-Alvarez,Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-06-23 08:00:00,2022-06-23 18:00:00,46.78,,Regular,2003.35,9VK1MC -> 9EZ8NJ,41.36448840333333,On Time,-4.199989103333333,Medium (1500-3500km),48.67,3,Low,5002.989999999991,False,June,2022
5e110324-7849-45d6-b8a3-78144882d79a,2022-08-17,2022-08-18 07:00:00.000000,2022-08-20 05:20:24.953179,2022-08-20 08:39:27.184881,2022-08-20 09:39:41.270335,"Indianapolis, IN",39.7684,-86.1581,,,,"Boston, MA",42.3601,-71.0589,1560.17,Express,Mixed,Boxes,1383.0,Tanker,ADN-4751,Consistent,,TransEdge,Evans-Johnson,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-08-20 08:00:00,2022-08-20 18:00:00,50.66,,Regular,1509.65,DP4DPR -> DRT2ZP,49.657551355833334,Delay,3.3172865838888885,Medium (1500-3500km),31.42,3,Low,21470.23999999999,False,August,2022
1d0e4697-1c19-4224-ad3d-915805f1cc05,2022-09-16,2022-09-16 13:00:00.000000,2022-09-18 15:58:55.444244,2022-09-18 14:35:24.096130,2022-09-18 16:02:12.896176,"San Diego, CA",32.7157,-117.1611,,,,"Vancouver, BC",49.282729,-123.120738,2280.69,Express,Agriculture,Wheat,3233.0,Tanker,FUF-0391,Consistent,,AgroSource Inc,"Moreno, Barajas and Colon",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-09-18 08:00:00,2022-09-18 18:00:00,51.04,,Regular,2248.85,9MUDJG -> C2B2Q7,49.59002670277778,On Time,-1.392041142777778,Medium (1500-3500km),45.99,5,Medium,23998.320000000007,False,September,2022
a4a6b8b6-7195-4335-bbba-0e6f20419113,2022-09-16,2022-09-19 03:51:04.711356,2022-09-21 06:52:23.912231,2022-09-21 06:36:25.338324,2022-09-21 11:14:18.554011,"Vancouver, BC",49.282729,-123.120738,,,,"Toronto, ON",43.65107,-79.347015,4553.93,Express,Hazardous,Bleach,4303.0,Tanker,FUF-0391,Consistent,,SafeChem,"Smith, Caldwell and Griffin",Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2022-09-21 08:00:00,2022-09-21 18:00:00,55.39,,Continuation,4351.54,C2B2Q7 -> DPZ866,50.75572971333333,On Time,-0.2662705297222222,Long (>3500km),89.72,5,High,28552.25,False,September,2022
6a2c1add-0ec2-4544-8995-f1c6f5e09156,2022-10-01,2022-10-01 20:00:00.000000,2022-10-04 08:45:07.353696,2022-10-04 08:28:51.745458,2022-10-04 10:27:39.390093,"Seattle, WA",47.6062,-122.3321,,,,"San Diego, CA",32.7157,-117.1611,2097.72,Special Handling,Mixed,Mixed Goods,2305.0,Container Truck,QON-2148,Consistent,Route Delay,TransEdge,Chapman-Roman,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-10-04 08:00:00,2022-10-04 18:00:00,62.46,,Regular,2020.31,C23NB6 -> 9MUDJG,60.481040404999995,On Time,-0.27100228833333334,Medium (1500-3500km),34.68,10,High,6086.25,False,October,2022
f71c8215-4cf0-4145-9ecd-272f74e15d3d,2022-11-18,2022-11-19 02:00:00.000000,2022-11-20 10:15:56.869301,2022-11-20 13:14:39.034005,2022-11-20 14:22:59.116120,"San Jose, CA",37.3382,-121.8863,,,,"Vancouver, BC",49.282729,-123.120738,1624.96,Regular,Metals,Steel Beams,1694.0,Box Truck,KND-3271,Consistent,,SteelWorx Ltd,"Wood, Carter and Stewart",Metals,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-11-20 08:00:00,2022-11-20 18:00:00,36.38,,Regular,1577.86,9Q9K6M -> C2B2Q7,35.2441761125,Delay,2.9783790844444447,Medium (1500-3500km),46.11,2,Low,1449.2799999999988,False,November,2022
e0eef8e1-9b8a-40c7-8e6f-b96411d73807,2022-12-10,2022-12-11 19:00:00.000000,2022-12-14 23:33:33.224918,2022-12-15 05:33:45.329082,2022-12-15 08:44:16.629183,"Los Angeles, CA",34.0522,-118.2437,,,,"Chicago, IL",41.8781,-87.6298,3341.15,Express,Perishables,Frozen Meat,9864.0,Reefer Truck,BCB-1819,Consistent,,ArcticShip,Webb-Mendez,Perishables,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-12-14 08:00:00,2022-12-14 18:00:00,85.74,,Regular,3249.38,9Q5CTR -> DP3WJZ,82.56259141166667,Delay,6.003362267777778,Medium (1500-3500km),40.47,7,High,3269.7999999999884,False,December,2022
939b2e36-79eb-42a3-ab49-4b15136f4741,2022-12-14,2022-12-14 12:00:00.000000,2022-12-16 16:45:15.800684,2022-12-16 11:38:28.791120,2022-12-16 14:23:37.904472,"Philadelphia, PA",39.9526,-75.1652,,,,Cancun,21.161908,-86.851528,5466.92,Express,Mixed,Boxes,4713.0,Flatbed,LFN-5075,Consistent,,TransEdge,Rodriguez-Taylor,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2022-12-16 08:00:00,2022-12-16 18:00:00,50.39,,Regular,5270.61,DR4E39 -> D5F0RS,47.64133086666667,On Time,-5.113058212222223,Long (>3500km),114.75,7,High,16747.11,False,December,2022
513604d6-16cc-48fd-bf6e-0a5eeea3b325,2023-02-05,2023-02-05 16:00:00.000000,2023-02-07 12:26:30.473583,2023-02-07 15:49:14.200438,2023-02-07 16:53:31.626577,"Fort Worth, TX",32.7555,-97.3308,,,,"Indianapolis, IN",39.7684,-86.1581,1531.08,Express,Metals,Steel Beams,898.0,Box Truck,INI-5627,Consistent,,SteelWorx Ltd,White and Sons,Metals,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-02-07 08:00:00,2023-02-07 18:00:00,48.89,,Regular,1483.94,9VFF34 -> DP4DPR,47.82061123277778,Delay,3.378813015277778,Medium (1500-3500km),32.02,3,Low,11172.299999999988,False,February,2023
4456dfaa-bb60-4b08-9e7d-b0c622924c6a,2023-04-07,2023-04-08 08:00:00.000000,2023-04-12 04:21:04.719448,2023-04-11 19:34:52.902697,2023-04-12 00:38:44.959680,"Toronto, ON",43.65107,-79.347015,,,,Cancun,21.161908,-86.851528,5254.29,Express,Hazardous,Bleach,5467.0,Box Truck,OMD-1607,Consistent,,SafeChem,Lucero-Chase,Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-04-12 08:00:00,2023-04-12 18:00:00,88.65,,Regular,5214.8,DPZ866 -> D5F0RS,83.58136186027778,On Time,-8.7699490975,Long (>3500km),62.86,6,Medium,17372.920000000013,False,April,2023
006f70d9-0695-43ef-af45-5be34778c8a4,2023-05-12,2023-05-12 17:00:00.000000,2023-05-20 04:47:38.355706,2023-05-19 13:07:40.288144,2023-05-19 17:00:09.762651,"Philadelphia, PA",39.9526,-75.1652,"Phoenix, AZ",33.4484,-112.074,"Seattle, WA",47.6062,-122.3321,6008.9,Priority,Hazardous,Mislabeled Goods,5879.0,Box Truck,XED-8498,Consistent,,HydroTrans,Valdez-Park,Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-05-20 08:00:00,2023-05-20 18:00:00,168.0,Wrong package shipped,Regular,6005.63,DR4E39 -> C23NB6,164.12785781777777,On Time,-15.666129878333333,Long (>3500km),36.61,12,High,18191.809999999998,False,May,2023
8715690b-3b83-4fa7-b0ac-b3863bdeb6e6,2023-05-09,2023-05-15 13:47:56.638155,2023-05-15 23:03:18.134466,2023-05-15 22:10:44.537016,2023-05-16 00:25:05.382793,"Charlotte, NC",35.2271,-80.8431,,,,"Indianapolis, IN",39.7684,-86.1581,940.76,Regular,Agriculture,Fertilizer,6129.0,Box Truck,INI-5627,Consistent,,GreenEarth Supply,"Smith, Sloan and Brock",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-05-15 08:00:00,2023-05-15 18:00:00,10.62,,Continuation,915.55,DNQ82K -> DP4DPR,8.379971905833333,On Time,-0.8759992916666667,Short (<1500km),112.26,12,High,17794.70000000001,False,May,2023
d696cda1-ee0a-40f1-ac3c-e1b15b1a8bd5,2023-06-07,2023-06-08 01:00:00.000000,2023-06-11 14:40:05.340770,2023-06-11 08:10:30.312246,2023-06-11 13:17:41.970959,Tijuana,32.514947,-117.038247,,,,"Jacksonville, FL",30.3322,-81.6557,3807.29,Regular,Hazardous,Acid,7211.0,Reefer Truck,WSD-5685,Consistent,Equipment Issue,HydroTrans,Lutz PLC,Hazardous,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-06-11 08:00:00,2023-06-11 18:00:00,84.29,,Regular,3780.98,9MUBBX -> DJMUTC,79.175086735,On Time,-6.493063478888889,Long (>3500km),48.09,6,Medium,7684.440000000002,False,June,2023
54c2ed54-087e-4a43-9c6f-34822f584aa0,2023-07-01,2023-07-03 00:00:00.000000,2023-07-11 02:31:07.851602,2023-07-10 16:24:44.707418,2023-07-10 17:39:59.679622,"Los Angeles, CA",34.0522,-118.2437,Cancun,21.161908,-86.851528,"San Jose, CA",37.3382,-121.8863,10212.98,Priority,Metals,Steel Beams,9093.0,Tanker,UIF-4345,Consistent,,SteelWorx Ltd,Arroyo-Stephenson,Metals,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-07-11 08:00:00,2023-07-11 18:00:00,185.67,,Regular,9861.99,9Q5CTR -> 9Q9K6M,184.41241872722222,On Time,-10.106428939999999,Long (>3500km),55.38,13,High,21121.619999999995,False,July,2023
790f567e-bf26-4762-823e-b99a3f76e3f7,2023-08-08,2023-08-09 05:00:00.000000,2023-08-14 23:05:13.963388,2023-08-15 00:43:35.744248,2023-08-15 03:01:46.774186,"San Antonio, TX",29.4241,-98.4936,"Toronto, ON",43.65107,-79.347015,Tijuana,32.514947,-117.038247,7213.06,Special Handling,Perishables,Ice Cream,1968.0,Reefer Truck,ROS-3276,Signal lost,,CoolFreight,Simpson-Jackson,Perishables,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-08-14 08:00:00,2023-08-14 18:00:00,142.03,,Regular,6875.2,9V1ZQS -> 9MUBBX,139.72659562444443,On Time,1.639383572222222,Long (>3500km),51.62,8,High,11015.23000000001,False,August,2023
dd4f8f53-3d86-4271-9f0a-86c3efbdf61a,2023-08-21,2023-08-22 17:00:00.000000,2023-08-24 05:55:54.228490,2023-08-24 09:29:29.118037,2023-08-24 10:52:27.822516,"New York, NY",40.7128,-74.006,,,,"Indianapolis, IN",39.7684,-86.1581,1149.76,Express,Agriculture,Compost,1629.0,Flatbed,ORX-7743,Consistent,,GreenEarth Supply,Jackson-Phillips,Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-08-24 08:00:00,2023-08-24 18:00:00,41.87,,Regular,1143.81,DR5REG -> DP4DPR,40.49142167694445,Delay,3.5596915408333336,Short (<1500km),28.4,8,High,9246.73999999999,False,August,2023
668a1378-3dc1-4660-a876-3ae53516bfc2,2023-08-26,2023-08-27 02:00:00.000000,2023-08-28 19:36:13.742766,2023-08-28 20:11:06.284769,2023-08-28 22:28:16.972798,"Vancouver, BC",49.282729,-123.120738,,,,"San Jose, CA",37.3382,-121.8863,1582.8,Express,Mixed,Mixed Goods,2442.0,Reefer Truck,BCB-1819,Consistent,,TransEdge,"Stewart, Miller and Jacobs",Mixed,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-08-28 08:00:00,2023-08-28 18:00:00,44.47,,Regular,1577.86,C2B2Q7 -> 9Q9K6M,42.1850791025,Delay,0.5812616675,Medium (1500-3500km),37.52,8,High,8204.720000000001,False,August,2023
be3c3a1b-c59f-403f-9071-7d01d919f38f,2023-08-26,2023-08-29 04:23:23.693185,2023-08-30 14:44:46.758737,2023-08-30 13:43:07.768198,2023-08-30 14:47:41.824275,"San Jose, CA",37.3382,-121.8863,,,,"Austin, TX",30.2672,-97.7431,2869.89,Regular,Mixed,Mixed Goods,6062.0,Reefer Truck,BCB-1819,Consistent,,TransEdge,Moses Ltd,Mixed,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-08-30 08:00:00,2023-08-30 18:00:00,34.41,,Continuation,2761.96,9Q9K6M -> 9V6KPV,33.328909725833334,On Time,-1.0274973719444445,Medium (1500-3500km),86.11,8,High,11074.609999999986,False,August,2023
455c8ac7-2717-456f-8d48-7cabd8dc05ae,2023-08-25,2023-08-29 13:15:20.618209,2023-08-31 06:07:32.703181,2023-08-31 04:07:18.608292,2023-08-31 06:41:32.027545,"Austin, TX",30.2672,-97.7431,,,,"Boston, MA",42.3601,-71.0589,3164.32,Regular,Agriculture,Corn,1672.0,Box Truck,XRW-6541,Consistent,,AgroSource Inc,"Edwards, Lane and Collins",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-08-31 08:00:00,2023-08-31 18:00:00,41.44,,Continuation,3144.5,9V6KPV -> DRT2ZP,38.86610835638889,On Time,-2.0039152469444446,Medium (1500-3500km),81.42,8,High,18067.869999999995,False,August,2023
2ccdf2d4-2eee-42f7-a504-7be31874d238,2023-09-12,2023-09-12 09:00:00.000000,2023-09-17 04:40:38.758882,2023-09-17 05:23:05.852401,2023-09-17 08:21:00.558114,"San Diego, CA",32.7157,-117.1611,Guadalajara,20.659698,-103.349609,"San Jose, CA",37.3382,-121.8863,5363.12,Regular,Perishables,Frozen Fish,781.0,Reefer Truck,GEY-7773,Consistent,,CoolFreight,Thompson LLC,Perishables,Michael Young,+1-211-703-7129x3870,Completed,Full Truckload,2023-09-17 08:00:00,2023-09-17 18:00:00,119.35,,Regular,5320.19,9MUDJG -> 9Q9K6M,116.38495900027777,On Time,0.7075259775,Long (>3500km),46.08,8,High,27635.22,False,September,2023
e2058579-77a8-4917-abac-ef5b970eaac3,2023-10-02,2023-10-03 02:00:00.000000,2023-10-08 18:50:14.427702,2023-10-08 19:10:57.435395,2023-10-08 21:41:48.432109,"Washington, DC",38.9072,-77.0369,,,,"Seattle, WA",47.6062,-122.3321,4580.63,Express,Agriculture,Corn,3831.0,Container Truck,RPP-6670,Consistent,,AgroSource Inc,"Ball, Mitchell and Allen",Agriculture,Michael Young,+1-211-703-7129x3870,Completed,Less-than-Truckload,2023-10-08 08:00:00,2023-10-08 18:00:00,139.7,,Regular,4415.06,DQCJQF -> C23NB6,137.18262094305555,Delay,0.34527991472222225,Long (>3500km),33.39,9,High,29820.76000000001,False,October,2023
