Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type
3fc5f552-596f-4ac4-8626-628e2acdb892,2024-11-29,2024-12-03 13:05:09.687521,2024-12-04 17:51:20.577210,2024-12-04 20:23:10.867491,2024-12-04 20:23:10.867491,"Los Angeles, CA",34.0522,-118.2437,,,,"Dallas, TX",32.7767,-96.797,2452.82,Regular,,,,Reefer Truck,IHY-9407,Consistent,,,,,Nathan Coleman,(533)575-2431x0690,Completed,,2024-12-04 08:00:00,2024-12-04 18:00:00,31.3,Empty Return,Empty Return
926d13fd-da52-474c-bcc0-7ef3be28f596,2019-08-05,2019-08-08 08:20:09.446118,2019-08-09 14:09:16.662738,2019-08-09 11:18:24.775519,2019-08-09 11:18:24.775519,Tijuana,32.514947,-117.038247,,,,"Calgary, AB",51.044733,-114.071883,2888.88,Regular,,,,Box Truck,CZJ-4731,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-08-09 08:00:00,2019-08-09 18:00:00,26.97,Empty Return,Empty Return
ae2d094d-e394-45c3-9ab6-42563a27c685,2022-08-12,2022-08-19 03:56:30.571363,2022-08-20 23:54:15.724499,2022-08-20 20:58:41.205283,2022-08-20 20:58:41.205283,"Philadelphia, PA",39.9526,-75.1652,,,,Leon,21.122997,-101.686852,4056.98,Regular,,,,Container Truck,JBI-0598,Consistent,,,,,Randy Sandoval,(529)509-6561x014,Completed,,2022-08-20 08:00:00,2022-08-20 18:00:00,41.04,Empty Return,Empty Return
dd5e49f8-b06a-4f63-99dd-25e042e0d3e3,2019-02-07,2019-02-12 17:00:10.143623,2019-02-14 23:57:23.562296,2019-02-15 02:39:37.122390,2019-02-15 02:39:37.122390,"Jacksonville, FL",30.3322,-81.6557,,,,"Vancouver, BC",49.282729,-123.120738,5060.67,Regular,,,,Box Truck,SEP-6783,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-02-14 08:00:00,2019-02-14 18:00:00,57.66,Empty Return,Empty Return
35e034ff-e3b9-410f-aa4a-1ef9806ed3aa,2022-05-14,2022-05-17 00:25:36.039741,2022-05-17 19:38:55.154770,2022-05-17 18:51:46.824261,2022-05-17 18:51:46.824261,"Columbus, OH",39.9612,-82.9988,,,,"Houston, TX",29.7604,-95.3698,1890.26,Regular,,,,Container Truck,LTA-3435,Consistent,,,,,Pamela Thompson,474.729.6717x56551,Completed,,2022-05-17 08:00:00,2022-05-17 18:00:00,18.44,Empty Return,Empty Return
2935b384-7035-434e-bc5f-7280020e29b3,2019-01-27,2019-01-31 03:49:41.019323,2019-02-01 11:03:31.024709,2019-02-01 08:42:22.379735,2019-02-01 08:42:22.379735,"Washington, DC",38.9072,-77.0369,,,,"Austin, TX",30.2672,-97.7431,2648.09,Regular,,,,Container Truck,BNI-2489,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-02-01 08:00:00,2019-02-01 18:00:00,28.88,Empty Return,Empty Return
95061763-3463-4605-87be-3f87beb54ef8,2020-02-27,2020-03-02 03:46:43.097672,2020-03-03 09:07:00.035851,2020-03-03 09:12:14.394435,2020-03-03 09:12:14.394435,"Vancouver, BC",49.282729,-123.120738,,,,"Phoenix, AZ",33.4484,-112.074,2637.96,Regular,,,,Flatbed,IBL-3387,Consistent,,,,,Donald Martinez,6363089411,Completed,,2020-03-03 08:00:00,2020-03-03 18:00:00,29.43,Empty Return,Empty Return
5ee6d9af-212c-4030-9654-6090e543a5bf,2023-01-02,2023-01-07 16:16:44.768209,2023-01-09 09:34:28.301400,2023-01-09 07:21:54.680852,2023-01-09 07:21:54.680852,Mexico City,19.432608,-99.133209,,,,"Toronto, ON",43.65107,-79.347015,4159.44,Regular,,,,Reefer Truck,ZHY-3149,Signal lost,,,,,Rebecca Pearson MD,9282951718,Completed,,2023-01-09 08:00:00,2023-01-09 18:00:00,39.09,Empty Return,Empty Return
00f24639-5a28-4b82-9080-c5b7e688a80c,2019-06-12,2019-06-16 11:21:58.139585,2019-06-17 05:00:54.964117,2019-06-17 06:07:35.920765,2019-06-17 06:07:35.920765,"San Jose, CA",37.3382,-121.8863,,,,"Denver, CO",39.7392,-104.9903,2116.49,Regular,,,,Tanker,XOI-9696,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-06-17 08:00:00,2019-06-17 18:00:00,18.76,Empty Return,Empty Return
808194fe-7afe-45dd-9bee-f2f32d14fbf7,2024-07-28,2024-08-02 06:43:45.420702,2024-08-04 03:42:09.308568,2024-08-04 04:52:34.552810,2024-08-04 04:52:34.552810,"Seattle, WA",47.6062,-122.3321,,,,"Austin, TX",30.2672,-97.7431,3514.26,Regular,,,,Box Truck,LZS-0163,Consistent,,,,,Mrs. Kristen Reyes,+1-982-414-6584x044,Completed,,2024-08-04 08:00:00,2024-08-04 18:00:00,46.15,Empty Return,Empty Return
04802f30-f10c-45e1-aa2d-f1a68fda2a7b,2021-12-06,2021-12-11 08:50:04.791509,2021-12-12 16:32:04.070599,2021-12-12 13:59:00.023113,2021-12-12 13:59:00.023113,"Boston, MA",42.3601,-71.0589,,,,"Dallas, TX",32.7767,-96.797,2860.47,Regular,,,,Tanker,MUW-2788,Consistent,,,,,Keith Mills,412.467.7319,Completed,,2021-12-12 08:00:00,2021-12-12 18:00:00,29.15,Empty Return,Empty Return
f23f10d0-5e4d-48bb-8d20-f4076f985c75,2023-04-21,2023-04-24 00:17:14.978630,2023-04-24 19:17:54.292991,2023-04-24 20:38:51.085030,2023-04-24 20:38:51.085030,Cancun,21.161908,-86.851528,,,,"San Antonio, TX",29.4241,-98.4936,2737.14,Regular,,,,Flatbed,NQY-7379,Consistent,,,,,Melissa Jordan,(611)782-3398,Completed,,2023-04-24 08:00:00,2023-04-24 18:00:00,20.36,Empty Return,Empty Return
e4db4747-0792-46e9-9234-5b98f28086d2,2019-09-26,2019-09-30 08:21:49.342330,2019-10-02 02:43:07.969846,2019-10-02 00:46:58.674247,2019-10-02 00:46:58.674247,"Montreal, QC",45.501689,-73.567256,,,,Cancun,21.161908,-86.851528,6158.35,Regular,,,,Container Truck,PHD-8708,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-10-02 08:00:00,2019-10-02 18:00:00,40.42,Empty Return,Empty Return
e775b122-a0ba-4842-b66c-d8aa6163e03c,2022-10-25,2022-10-28 12:00:59.253008,2022-10-29 02:02:51.338466,2022-10-29 01:17:46.899199,2022-10-29 01:17:46.899199,"Chicago, IL",41.8781,-87.6298,,,,"Charlotte, NC",35.2271,-80.8431,1235.64,Regular,,,,Reefer Truck,MTS-1769,Consistent,,,,,Todd Thompson,698.447.2303,Completed,,2022-10-29 08:00:00,2022-10-29 18:00:00,13.28,Empty Return,Empty Return
16b6f7a9-82a6-4ce7-a2ba-bfbf708cf0dd,2019-02-22,2019-02-25 21:45:13.753612,2019-02-27 08:45:08.699199,2019-02-27 13:23:32.077931,2019-02-27 13:23:32.077931,"San Antonio, TX",29.4241,-98.4936,,,,"Toronto, ON",43.65107,-79.347015,2753.75,Regular,,,,Flatbed,OZM-5134,Consistent,Route Delay,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-02-27 08:00:00,2019-02-27 18:00:00,39.64,Empty Return,Empty Return
51ec2e63-e074-4b1e-b417-159e4041d0f4,2023-09-29,2023-10-02 19:22:50.716470,2023-10-04 03:28:12.954866,2023-10-04 05:53:44.493307,2023-10-04 05:53:44.493307,"Washington, DC",38.9072,-77.0369,,,,"Austin, TX",30.2672,-97.7431,2463.99,Regular,,,,Tanker,ZPH-7849,Consistent,,,,,James Harmon,(707)415-9696x64160,Completed,,2023-10-04 08:00:00,2023-10-04 18:00:00,34.51,Empty Return,Empty Return
ac42ec7d-5687-40f3-8416-007624b5e74e,2022-05-11,2022-05-17 11:55:22.502487,2022-05-19 23:24:27.224791,2022-05-19 20:32:12.103223,2022-05-19 20:32:12.103223,"Jacksonville, FL",30.3322,-81.6557,,,,"Vancouver, BC",49.282729,-123.120738,5418.99,Regular,,,,Container Truck,IIU-3473,Consistent,,,,,Todd Thompson,698.447.2303,Completed,,2022-05-19 08:00:00,2022-05-19 18:00:00,56.61,Empty Return,Empty Return
5d557b7b-a315-4521-a86f-b6289c42b69a,2019-09-30,2019-10-06 06:22:40.175644,2019-10-08 00:44:19.598183,2019-10-08 03:21:37.400029,2019-10-08 03:21:37.400029,Mexico City,19.432608,-99.133209,,,,"Philadelphia, PA",39.9526,-75.1652,4026.43,Regular,,,,Reefer Truck,QNQ-9985,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-10-08 08:00:00,2019-10-08 18:00:00,44.98,Empty Return,Empty Return
e1daa2b7-ca1d-43a6-bc31-3916db33a7a6,2020-09-20,2020-09-26 06:14:57.312346,2020-09-27 03:52:06.710255,2020-09-27 03:34:14.093512,2020-09-27 03:34:14.093512,"Denver, CO",39.7392,-104.9903,,,,"Vancouver, BC",49.282729,-123.120738,2521.27,Regular,,,,Flatbed,CET-8734,Consistent,,,,,Donald Martinez,6363089411,Completed,,2020-09-27 08:00:00,2020-09-27 18:00:00,21.32,Empty Return,Empty Return
e022789d-4dc5-408a-aae8-a8757d8001a2,2021-01-20,2021-01-28 19:18:03.562209,2021-01-30 00:30:20.142304,2021-01-29 21:50:11.558934,2021-01-29 21:50:11.558934,"Philadelphia, PA",39.9526,-75.1652,,,,"Fort Worth, TX",32.7555,-97.3308,2607.86,Regular,,,,Flatbed,AET-8393,Consistent,,,,,Todd Rosales MD,615.527.4205,Completed,,2021-01-30 08:00:00,2021-01-30 18:00:00,26.54,Empty Return,Empty Return
e14841ba-8852-4bf8-9bb9-6a46466ed6c1,2022-04-04,2022-04-10 04:58:34.179065,2022-04-12 00:48:08.457188,2022-04-12 02:54:50.293135,2022-04-12 02:54:50.293135,"Toronto, ON",43.65107,-79.347015,,,,"Vancouver, BC",49.282729,-123.120738,4722.44,Regular,,,,Reefer Truck,GWW-5116,Consistent,,,,,Stacy Freeman,+1-309-313-4316,Completed,,2022-04-12 08:00:00,2022-04-12 18:00:00,45.94,Empty Return,Empty Return
60b59c0e-68cb-4801-8821-01890fb38a80,2023-02-07,2023-02-10 06:00:46.176346,2023-02-11 05:15:57.442120,2023-02-11 05:03:15.532133,2023-02-11 05:03:15.532133,"San Antonio, TX",29.4241,-98.4936,,,,"Jacksonville, FL",30.3322,-81.6557,1718.06,Regular,,,,Box Truck,CZJ-4731,Consistent,,,,,Joseph Dean,570.434.8247x7109,Completed,,2023-02-11 08:00:00,2023-02-11 18:00:00,23.04,Empty Return,Empty Return
0dcc511c-5d0d-41a5-99e4-d1f9e83d69d5,2024-07-09,2024-07-17 09:45:14.352907,2024-07-19 16:41:00.989194,2024-07-19 18:48:00.103581,2024-07-19 18:48:00.103581,Tijuana,32.514947,-117.038247,,,,"Boston, MA",42.3601,-71.0589,5330.86,Regular,,,,Reefer Truck,KYS-5634,Consistent,,,,,Ashley Pena,001-783-667-3657x66156,Completed,,2024-07-19 08:00:00,2024-07-19 18:00:00,57.05,Empty Return,Empty Return
bade4c5a-3732-4645-b1b0-6f644141f477,2020-12-08,2020-12-11 05:38:08.893522,2020-12-12 02:59:46.275428,2020-12-12 01:28:13.637939,2020-12-12 01:28:13.637939,"San Diego, CA",32.7157,-117.1611,,,,"Dallas, TX",32.7767,-96.797,2236.61,Regular,,,,Tanker,EKO-1167,Delayed ping,,,,,Donald Martinez,6363089411,Completed,,2020-12-12 08:00:00,2020-12-12 18:00:00,19.83,Empty Return,Empty Return
507355f7-b1e9-4ab5-b7d9-a4f2310a1458,2020-07-02,2020-07-07 17:33:04.767632,2020-07-09 08:22:47.751686,2020-07-09 07:36:52.608868,2020-07-09 07:36:52.608868,"Phoenix, AZ",33.4484,-112.074,,,,"Columbus, OH",39.9612,-82.9988,3181.82,Regular,,,,Box Truck,OIV-1043,Consistent,,,,,Donald Martinez,6363089411,Completed,,2020-07-09 08:00:00,2020-07-09 18:00:00,38.06,Empty Return,Empty Return
a2b0fa75-8069-4224-bbed-799070e7d443,2019-07-31,2019-08-08 03:00:51.122542,2019-08-09 19:48:20.871889,2019-08-09 23:02:17.797176,2019-08-09 23:02:17.797176,"Seattle, WA",47.6062,-122.3321,,,,"Indianapolis, IN",39.7684,-86.1581,3807.4,Regular,,,,Tanker,FOG-1034,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-08-09 08:00:00,2019-08-09 18:00:00,44.02,Empty Return,Empty Return
f5dcae5a-bca9-4b85-a571-596c6a4a5956,2022-01-30,2022-02-01 22:09:02.853040,2022-02-02 16:33:55.043709,2022-02-02 17:36:36.479307,2022-02-02 17:36:36.479307,"Chicago, IL",41.8781,-87.6298,,,,"Austin, TX",30.2672,-97.7431,1925.1,Regular,,,,Tanker,UIF-4345,Delayed ping,,,,,Todd Thompson,698.447.2303,Completed,,2022-02-02 08:00:00,2022-02-02 18:00:00,19.46,Empty Return,Empty Return
efabca42-2437-4ce0-b9bb-da179ea0e938,2020-03-14,2020-03-19 20:12:19.553084,2020-03-21 14:45:14.561299,2020-03-21 18:47:22.068276,2020-03-21 18:47:22.068276,"Calgary, AB",51.044733,-114.071883,,,,"Houston, TX",29.7604,-95.3698,3463.09,Regular,,,,Container Truck,PHD-8708,Consistent,,,,,Donald Martinez,6363089411,Completed,,2020-03-21 08:00:00,2020-03-21 18:00:00,46.58,Empty Return,Empty Return
a9d00671-12cd-45a0-80d4-a74b22a88130,2022-08-15,2022-08-17 23:39:17.071985,2022-08-18 18:36:43.979369,2022-08-18 17:48:54.269490,2022-08-18 17:48:54.269490,"Chicago, IL",41.8781,-87.6298,,,,"Dallas, TX",32.7767,-96.797,1651.95,Regular,,,,Tanker,QEJ-1822,Consistent,,,,,Regina Stone,(698)725-9526,Completed,,2022-08-18 08:00:00,2022-08-18 18:00:00,18.16,Empty Return,Empty Return
866f9651-0732-4c7d-90aa-cbb1209072a0,2023-06-17,2023-06-19 05:01:27.984543,2023-06-19 11:23:57.032360,2023-06-19 11:04:47.566614,2023-06-19 11:04:47.566614,"Toronto, ON",43.65107,-79.347015,,,,"Montreal, QC",45.501689,-73.567256,580.27,Regular,,,,Tanker,ANV-3158,Consistent,,,,,Michael Berger,8504455623,Completed,,2023-06-19 08:00:00,2023-06-19 18:00:00,6.06,Empty Return,Empty Return
d1e2e886-c5b0-4728-b700-285c909f72f9,2019-08-18,2019-08-21 08:59:43.184457,2019-08-22 02:43:21.672502,2019-08-22 03:35:19.153061,2019-08-22 03:35:19.153061,"Dallas, TX",32.7767,-96.797,,,,Guadalajara,20.659698,-103.349609,1797.51,Regular,,,,Container Truck,YEZ-9973,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-08-22 08:00:00,2019-08-22 18:00:00,18.59,Empty Return,Empty Return
66fc74bf-2039-4338-9d9b-bea0a5b0dcf2,2024-04-13,2024-04-17 13:53:50.089034,2024-04-19 05:37:50.742244,2024-04-19 03:38:44.912347,2024-04-19 03:38:44.912347,"Montreal, QC",45.501689,-73.567256,,,,"Calgary, AB",51.044733,-114.071883,3753.72,Regular,,,,Box Truck,XED-8498,Consistent,,,,,Mrs. Kristen Reyes,+1-982-414-6584x044,Completed,,2024-04-19 08:00:00,2024-04-19 18:00:00,37.75,Empty Return,Empty Return
9718ea2a-5987-45d5-90e3-dd4a8993cc7a,2022-02-24,2022-03-07 02:43:26.846753,2022-03-08 12:36:49.730780,2022-03-08 13:26:05.667259,2022-03-08 13:26:05.667259,"San Jose, CA",37.3382,-121.8863,,,,Guadalajara,20.659698,-103.349609,3259.02,Regular,,,,Tanker,QEJ-1822,Consistent,,,,,James Harmon,(707)415-9696x64160,Completed,,2022-03-08 08:00:00,2022-03-08 18:00:00,34.71,Empty Return,Empty Return
58cbc28f-6ee8-4cc4-bf6b-ad2ff2a1d16a,2022-12-12,2022-12-13 20:09:56.122087,2022-12-14 01:17:08.043484,2022-12-14 01:27:02.700125,2022-12-14 01:27:02.700125,"Dallas, TX",32.7767,-96.797,,,,"Houston, TX",29.7604,-95.3698,386.03,Regular,,,,Flatbed,CLR-3863,Consistent,,,,,Bob Pitts,+1-637-492-3747x407,Completed,,2022-12-14 08:00:00,2022-12-14 18:00:00,5.29,Empty Return,Empty Return
66be4261-094a-4b7b-b225-279761c31277,2020-12-26,2020-12-30 03:14:18.232722,2020-12-31 07:10:45.538254,2020-12-31 08:04:44.868153,2020-12-31 08:04:44.868153,"Fort Worth, TX",32.7555,-97.3308,,,,"Calgary, AB",51.044733,-114.071883,3068.91,Regular,,,,Reefer Truck,KYS-5634,Consistent,,,,,Todd Rosales MD,615.527.4205,Completed,,2020-12-31 08:00:00,2020-12-31 18:00:00,28.84,Empty Return,Empty Return
fdfcebb9-b7a0-4e2e-b246-17c9e69f9d56,2020-08-14,2020-08-17 20:48:10.671762,2020-08-18 23:25:22.196447,2020-08-18 23:27:39.297633,2020-08-18 23:27:39.297633,"San Diego, CA",32.7157,-117.1611,,,,Leon,21.122997,-101.686852,2612.05,Regular,,,,Reefer Truck,QNQ-9985,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2020-08-18 08:00:00,2020-08-18 18:00:00,26.66,Empty Return,Empty Return
cd11df00-6b99-4568-8f79-82d4874096e2,2020-08-17,2020-08-21 14:06:49.120716,2020-08-23 04:27:08.285411,2020-08-23 04:10:22.101979,2020-08-23 04:10:22.101979,Tijuana,32.514947,-117.038247,,,,"Indianapolis, IN",39.7684,-86.1581,3662.82,Regular,,,,Reefer Truck,IQH-0841,Delayed ping,,,,,Todd Rosales MD,615.527.4205,Completed,,2020-08-23 08:00:00,2020-08-23 18:00:00,38.06,Empty Return,Empty Return
6b933d3c-f80c-4e4c-b1e2-a0fc52960a5c,2021-06-06,2021-06-14 10:18:07.157357,2021-06-16 00:31:09.807676,2021-06-15 22:48:19.148217,2021-06-15 22:48:19.148217,Leon,21.122997,-101.686852,,,,"Washington, DC",38.9072,-77.0369,3793.38,Regular,,,,Reefer Truck,JAT-9946,Consistent,,,,,Keith Mills,412.467.7319,Completed,,2021-06-16 08:00:00,2021-06-16 18:00:00,36.5,Empty Return,Empty Return
98400601-8d92-4357-870d-13887482272f,2019-05-09,2019-05-13 23:38:42.476367,2019-05-15 17:39:35.630897,2019-05-15 17:18:33.085464,2019-05-15 17:18:33.085464,"Boston, MA",42.3601,-71.0589,,,,Cancun,21.161908,-86.851528,5903.14,Regular,,,,Flatbed,GHY-5569,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-05-15 08:00:00,2019-05-15 18:00:00,41.66,Empty Return,Empty Return
8f5061b6-accc-4b87-b8dc-02e956437d4a,2022-09-06,2022-09-17 08:26:19.416507,2022-09-19 09:25:39.882488,2022-09-19 12:24:52.304086,2022-09-19 12:24:52.304086,"Montreal, QC",45.501689,-73.567256,,,,Mexico City,19.432608,-99.133209,4781.72,Regular,,,,Reefer Truck,DJS-8240,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2022-09-19 08:00:00,2022-09-19 18:00:00,51.98,Empty Return,Empty Return
7d4d3cce-205b-49ab-b787-08f6a77fa6aa,2022-04-06,2022-04-09 15:46:52.670202,2022-04-10 20:01:25.181310,2022-04-10 20:52:23.872033,2022-04-10 20:52:23.872033,"Austin, TX",30.2672,-97.7431,,,,"San Diego, CA",32.7157,-117.1611,2132.96,Regular,,,,Container Truck,BEQ-8835,Consistent,,,,,Tanya Evans,001-739-268-5621,Completed,,2022-04-10 08:00:00,2022-04-10 18:00:00,29.09,Empty Return,Empty Return
190e144d-c785-4919-b3d3-bcc7c2b404f8,2020-12-16,2020-12-19 03:48:41.735347,2020-12-20 05:50:29.931599,2020-12-20 05:46:13.051019,2020-12-20 05:46:13.051019,"Houston, TX",29.7604,-95.3698,,,,"Toronto, ON",43.65107,-79.347015,2619.27,Regular,,,,Tanker,GWL-2704,Consistent,,,,,Donald Martinez,6363089411,Completed,,2020-12-20 08:00:00,2020-12-20 18:00:00,25.96,Empty Return,Empty Return
a84d9880-6d0c-4d0e-bfe8-c4c64afa550d,2021-03-18,2021-03-22 06:00:53.038436,2021-03-23 22:22:40.227962,2021-03-23 20:48:21.723017,2021-03-23 20:48:21.723017,"Calgary, AB",51.044733,-114.071883,,,,"Houston, TX",29.7604,-95.3698,3387.13,Regular,,,,Reefer Truck,PFR-6945,Consistent,,,,,Donald Martinez,6363089411,Completed,,2021-03-23 08:00:00,2021-03-23 18:00:00,38.79,Empty Return,Empty Return
b4f95c26-a4f8-4a38-939c-b2e38f91a9ca,2024-05-22,2024-05-29 18:23:22.636766,2024-05-31 17:59:42.502122,2024-05-31 18:42:31.111347,2024-05-31 18:42:31.111347,Monterrey,25.686614,-100.316116,,,,"Montreal, QC",45.501689,-73.567256,3715.32,Regular,,,,Flatbed,IQV-4238,Consistent,,,,,Wanda Torres,+1-309-413-3412x328,Completed,,2024-05-31 08:00:00,2024-05-31 18:00:00,48.32,Empty Return,Empty Return
f3a3abee-7bd4-42a3-a4d4-dbb000eb7aea,2024-03-11,2024-03-15 05:28:37.082302,2024-03-17 02:18:39.530527,2024-03-17 05:07:04.365655,2024-03-17 05:07:04.365655,"Toronto, ON",43.65107,-79.347015,,,,Mexico City,19.432608,-99.133209,4255.7,Regular,,,,Container Truck,ENX-2003,Consistent,,,,,Ashley Pena,001-783-667-3657x66156,Completed,,2024-03-17 08:00:00,2024-03-17 18:00:00,47.64,Empty Return,Empty Return
0bcf2908-a5b1-43ca-a57e-41bb193a97d4,2023-04-05,2023-04-12 04:37:25.764230,2023-04-13 20:22:44.594383,2023-04-13 21:51:50.643362,2023-04-13 21:51:50.643362,"Washington, DC",38.9072,-77.0369,,,,"Calgary, AB",51.044733,-114.071883,3862.77,Regular,,,,Reefer Truck,XSK-2513,Consistent,,,,,James Harmon,(707)415-9696x64160,Completed,,2023-04-13 08:00:00,2023-04-13 18:00:00,41.24,Empty Return,Empty Return
f56a9c2c-a0cb-451a-ada4-9198a78c1a24,2022-10-29,2022-10-31 17:12:27.068783,2022-11-01 21:11:49.228900,2022-11-01 23:20:51.499928,2022-11-01 23:20:51.499928,"Los Angeles, CA",34.0522,-118.2437,,,,"Vancouver, BC",49.282729,-123.120738,2066.68,Regular,,,,Reefer Truck,ROS-3276,Consistent,,,,,Andrew Payne,+1-227-772-2170x4303,Completed,,2022-11-01 08:00:00,2022-11-01 18:00:00,30.14,Empty Return,Empty Return
c0ae8678-9f95-4958-8d2d-30dd75577c90,2019-07-25,2019-07-28 23:33:17.074915,2019-07-29 20:52:53.737975,2019-07-29 21:13:27.348431,2019-07-29 21:13:27.348431,"Dallas, TX",32.7767,-96.797,,,,"Jacksonville, FL",30.3322,-81.6557,1615.17,Regular,,,,Container Truck,WNR-0450,Consistent,,,,,Deborah Stewart,+1-928-260-5210x262,Completed,,2019-07-29 08:00:00,2019-07-29 18:00:00,21.67,Empty Return,Empty Return
2c18b533-68c2-4cbf-8054-d95c0688717b,2021-02-23,2021-02-27 11:10:08.520425,2021-02-28 10:09:43.485113,2021-02-28 08:40:25.876396,2021-02-28 08:40:25.876396,Cancun,21.161908,-86.851528,,,,"Fort Worth, TX",32.7555,-97.3308,3071.54,Regular,,,,Tanker,SJI-8011,Consistent,,,,,Pamela Thompson,474.729.6717x56551,Completed,,2021-02-28 08:00:00,2021-02-28 18:00:00,21.5,Empty Return,Empty Return
fe43b56d-f776-4237-9d22-6bf2d0211af8,2022-10-07,2022-10-08 12:30:40.181239,2022-10-09 04:51:06.239402,2022-10-09 04:18:42.913530,2022-10-09 04:18:42.913530,"Indianapolis, IN",39.7684,-86.1581,,,,"New York, NY",40.7128,-74.006,1148.08,Regular,,,,Tanker,NKT-5641,Consistent,,,,,Sarah Robinson,(810)229-0871x82749,Completed,,2022-10-09 08:00:00,2022-10-09 18:00:00,15.8,Empty Return,Empty Return
46cea616-b6f6-4b84-a623-cabfa09953ee,2024-11-25,2024-11-26 06:09:19.256790,2024-11-26 08:43:19.129374,2024-11-26 08:36:12.790451,2024-11-26 08:36:12.790451,"Los Angeles, CA",34.0522,-118.2437,,,,"San Diego, CA",32.7157,-117.1611,197.57,Regular,,,,Flatbed,DQE-7752,Consistent,,,,,Adam Russell,817.912.7484,Completed,,2024-11-26 08:00:00,2024-11-26 18:00:00,2.45,Empty Return,Empty Return
1412d6af-423e-4687-b0f9-e9aca5163581,2021-05-20,2021-05-22 19:48:01.150495,2021-05-23 02:27:41.265376,2021-05-23 02:33:04.797348,2021-05-23 02:33:04.797348,"Philadelphia, PA",39.9526,-75.1652,,,,"Boston, MA",42.3601,-71.0589,512.57,Regular,,,,Reefer Truck,HSB-1845,Consistent,,,,,Donald Martinez,6363089411,Completed,,2021-05-23 08:00:00,2021-05-23 18:00:00,6.75,Empty Return,Empty Return
16af4033-a966-4e56-b7ce-16c59d2dd05c,2023-03-25,2023-03-29 17:31:33.309005,2023-03-31 08:43:59.381764,2023-03-31 05:47:54.062494,2023-03-31 05:47:54.062494,"Austin, TX",30.2672,-97.7431,,,,"Montreal, QC",45.501689,-73.567256,3322.56,Regular,,,,Flatbed,AVX-1640,Consistent,,,,,Carly Riggs,582.882.5867,Completed,,2023-03-31 08:00:00,2023-03-31 18:00:00,36.27,Empty Return,Empty Return
e30c9f6d-a472-47fa-8f2f-5ef51cc5e690,2023-10-23,2023-10-29 09:58:19.982448,2023-10-30 22:26:19.296666,2023-10-31 02:03:11.627669,2023-10-31 02:03:11.627669,"Chicago, IL",41.8781,-87.6298,,,,"Los Angeles, CA",34.0522,-118.2437,3307.22,Regular,,,,Tanker,QEJ-1822,Consistent,,,,,Tanya Evans,001-739-268-5621,Completed,,2023-10-30 08:00:00,2023-10-30 18:00:00,40.08,Empty Return,Empty Return
1572edb9-0b6e-41df-b20a-e68ca37292ab,2024-10-02,2024-10-04 23:42:17.065588,2024-10-05 23:30:00.611978,2024-10-05 21:25:45.235983,2024-10-05 21:25:45.235983,"San Antonio, TX",29.4241,-98.4936,,,,Tijuana,32.514947,-117.038247,2233.25,Regular,,,,Flatbed,IQV-4238,Consistent,,,,,Donald Schultz,+1-856-398-4789,Completed,,2024-10-05 08:00:00,2024-10-05 18:00:00,21.72,Empty Return,Empty Return
33055365-cd88-4165-a10d-1a88294ab66b,2019-09-23,2019-09-27 07:38:48.829367,2019-09-28 23:13:35.834835,2019-09-28 23:23:10.953940,2019-09-28 23:23:10.953940,"Philadelphia, PA",39.9526,-75.1652,,,,Monterrey,25.686614,-100.316116,3546.45,Regular,,,,Flatbed,MMJ-8148,Consistent,,,,,Jennifer Hernandez,928.884.0766x420,Completed,,2019-09-28 08:00:00,2019-09-28 18:00:00,39.74,Empty Return,Empty Return
41260cbb-1380-4682-93df-6dcd65d60823,2020-10-27,2020-11-02 07:14:01.211542,2020-11-04 16:08:56.771288,2020-11-04 11:40:56.944498,2020-11-04 11:40:56.944498,Leon,21.122997,-101.686852,,,,"Calgary, AB",51.044733,-114.071883,4533.11,Regular,,,,Box Truck,MSR-5454,Consistent,,,,,Sarah Robinson,(810)229-0871x82749,Completed,,2020-11-04 08:00:00,2020-11-04 18:00:00,52.45,Empty Return,Empty Return
